primary_key,working_hours,job_dep,job_desc,Employee_count,EMPLOYER_TYPE,JOB_CATEGORY,Remuneration,Type_of_contract,eco_sect,Work_condition
45055,1916,"53","551a","tr_3","ct_9","O",23994,"CDI","GZ","C"
45058,736,"53","484a","tr_4","ct_9","O",25974,"CDI","CG","C"
45059,777,"53","651a","tr_1","ct_9","O",11407,"CDI","MA","C"
45063,1100,"35","625d","tr_6","ct_9","O",12574,"CDI","CA","C"
45073,1565,"53","421b","tr_1","ct_2","O",22730,"AUT","PZ","P"
45075,1805,"53","434d","tr_3","ct_8","O",29700,"CDI","QB","C"
45084,905,"53","551a","tr_6","ct_9","O",13565,"CDD","GZ","P"
45087,1470,"53","627b","tr_4","ct_9","O",18915,"CDI","CB","C"
45102,1820,"53","387c","tr_3","ct_9","O",27156,"CDI","CB","C"
45103,1829,"53","555a","tr_0","ct_9","O",15349,"CDI","NZ","C"
45113,1833,"53","521a","tr_2","ct_9","O",17035,"CDI","HZ","C"
45114,543,"53","462e","tr_1","ct_9","O",4537,"CDI","MA","C"
45124,1798,"72","461b","tr_6","ct_9","O",31146,"CDI","CA","C"
45131,2148,"35","625d","tr_6","ct_9","O",22420,"CDI","CA","C"
45138,1746,"53","435a","tr_2","ct_8","O",28152,"CDI","SZ","C"
45140,1163,"53","684a","tr_5","ct_8","O",11493,"CDD","QB","C"
45141,1483,"61","545d","tr_5","ct_8","O",16390,"CDI","OZ","C"
45142,932,"53","526a","tr_5","ct_9","O",13269,"CDI","QA","P"
45146,1456,"53","623f","tr_3","ct_9","O",15563,"CDI","CH","C"
45155,1821,"53","467c","tr_1","ct_9","O",31066,"CDI","KZ","C"
45165,1118,"53","674d","tr_6","ct_9","O",17231,"CDI","CK","C"
45170,1250,"53","432d","tr_3","ct_8","O",18877,"CDI","QA","P"
45172,1250,"72","631a","tr_1","ct_9","O",16551,"CDI","NZ","C"
45175,2187,"53","554a","tr_1","ct_9","O",28732,"CDI","CA","C"
45184,1829,"53","674a","tr_3","ct_9","O",15096,"CDI","GZ","C"
45196,152,"72","371a",NA,NA,"O",908,"CDI","MA","C"
45199,1820,"53","387d","tr_6","ct_9","O",52452,"CDI","CK","C"
45208,1389,"53","525a","tr_2","ct_8","O",4231,"CDI","PZ","P"
45215,2161,"53","641a","tr_5","ct_9","O",21775,"CDI","HZ","C"
45222,1739,"53","461f","tr_3","ct_1","O",36675,"CDI","OZ","P"
45224,1747,"53","463e","tr_2","ct_9","O",25282,"CDI","FZ","C"
45231,1717,"53","632j","tr_1","ct_9","O",20579,"CDI","FZ","C"
45235,1766,"53","632a","tr_1","ct_9","O",18458,"CDI","FZ","C"
45243,1736,"49","636d","tr_2","ct_8","O",20925,"CDI","PZ","C"
45244,1424,"53","632a","tr_3","ct_9","O",22429,"CDI","FZ","C"
45251,1820,"53","421b","tr_1","ct_8","O",37048,"CDI","PZ","C"
45269,1173,"53","462e","tr_5","ct_9","A",11838,"APP","CC","C"
45271,1880,"53","674c","tr_5","ct_9","O",22496,"CDI","CA","C"
45274,1218,"44","627e","tr_1","ct_9","O",16962,"CDI","MC","C"
45277,1694,"53","434e","tr_5","ct_8","O",23094,"CDI","QB","C"
45279,1830,"53","466b","tr_2","ct_9","O",37462,"CDI","HZ","C"
45280,226,"53","563b","tr_5","ct_8","O",9058,"CDI","QB","C"
45283,1820,"35","472c","tr_1","ct_9","O",39010,"CDI","FZ","C"
45294,1624,"53","472a","tr_1","ct_9","O",19227,"CDI","MA","C"
45304,1641,"53","434b","tr_2","ct_8","O",18444,"CDI","QB","C"
45307,490,"53","634b","tr_4","ct_9","O",4852,"CDI","FZ","C"
45309,1820,"53","421b","tr_1","ct_8","O",25439,"CDI","PZ","C"
45311,1820,"53","467b","tr_6","ct_9","O",28107,"CDI","KZ","C"
45313,1820,"53","526a","tr_4","ct_8","O",25319,"CDI","QB","C"
45343,1666,"35","621e","tr_5","ct_9","O",22601,"CDI","FZ","C"
45351,1822,"53","475a","tr_6","ct_9","O",25388,"CDI","CK","C"
45355,1820,"53","543e","tr_1","ct_9","O",29383,"CDI","MA","C"
45364,1116,"22","463c","tr_6","ct_9","O",10408,"CDI","GZ","C"
45365,919,"53","543b","tr_2","ct_9","X",6426,"AUT","MA","C"
45372,1523,"53","682a","tr_3","ct_9","A",12991,"APP","GZ","C"
45394,1594,"53","685a","tr_4","ct_9","O",13148,"CDI","SZ","C"
45411,1396,"53","562b","tr_1","ct_6","O",10174,"CDI","SZ","C"
45415,1280,"72","683a","tr_2","ct_9","A",11419,"APP","MA","C"
45416,1618,"53","691e","tr_1","ct_9","O",20256,"CDI","NZ","C"
45421,1758,"53","632e","tr_3","ct_9","O",26300,"CDI","FZ","C"
45433,1955,"53","373d","tr_1","ct_9","O",17957,"CDI","CC","C"
45444,2126,"35","621a","tr_3","ct_9","O",26339,"CDI","CG","C"
45456,1868,"53","461d","tr_1","ct_9","O",23446,"CDI","MA","C"
45464,1767,"53","628c","tr_1","ct_9","O",18244,"CDI","CH","C"
45470,1830,"53","526a","tr_5","ct_9","O",16830,"CDI","QA","C"
45474,1823,"53","526a","tr_6","ct_3","O",25032,"AUT","QA","C"
45477,1501,"53","543g","tr_1","ct_9","O",15687,"CDI","GZ","C"
45480,1480,"53","486d","tr_3","ct_9","O",42599,"CDI","GZ","C"
45485,1820,"53","525d","tr_3","ct_8","O",16660,"CDI","QB","C"
45494,1794,"78","671c","tr_5","ct_9","O",18043,"CDI","FZ","C"
45496,1903,"53","486c","tr_6","ct_9","O",31554,"CDI","CA","C"
45497,1806,"53","384b","tr_3","ct_9","O",53336,"CDI","CH","N"
45499,2469,"53","636b","tr_2","ct_9","O",28373,"CDI","CA","C"
45503,1918,"53","342b","tr_3","ct_8","O",28606,"CDI","PZ","C"
45512,2167,"53","641a","tr_5","ct_9","O",26532,"CDI","HZ","C"
45515,1820,"53","372b","tr_3","ct_9","O",36282,"CDI","MA","C"
45516,602,"85","423b","tr_6","ct_2","O",9936,"CDI","OZ","P"
45519,386,"53","542a","tr_1","ct_8","O",3373,"CDI","SZ","P"
45538,931,"54","481a","tr_6","ct_9","O",19117,"CDI","CE","C"
45542,1856,"54","676c","tr_3","ct_9","O",18488,"CDI","HZ","C"
45553,1869,"59","692a","tr_3","ct_9","O",19530,"CDD","AZ","C"
45564,2008,"54","422a","tr_5","ct_8","O",28977,"CDI","QB","C"
45567,2115,"54","473b","tr_2","ct_9","O",31507,"CDI","GZ","C"
45584,1393,"54","542a","tr_2","ct_8","O",17285,"CDI","NZ","P"
45586,1535,"54","554e","tr_2","ct_9","O",14828,"CDI","GZ","C"
45589,1799,"54","625a","tr_6","ct_9","O",33130,"CDI","CE","C"
45593,1515,"54","534a","tr_4","ct_9","O",21561,"CDI","NZ","C"
45598,1672,"54","624d","tr_4","ct_9","O",24955,"CDI","CH","C"
45601,1512,"54","543g","tr_4","ct_9","O",17385,"CDI","GZ","C"
45610,1780,"54","674d","tr_3","ct_9","O",23679,"CDI","CG","C"
45623,1060,"40","463b","tr_4","ct_9","O",23228,"CDI","CC","C"
45628,614,"54","462e","tr_4","ct_9","A",5582,"APP","DZ","C"
45632,1744,"54","553c","tr_6","ct_9","A",6527,"APP","GZ","P"
45638,1819,"54","526a","tr_6","ct_3","O",22840,"AUT","QA","C"
45641,603,"54","676e","tr_1","ct_9","O",8199,"TTP","NZ","C"
45645,1680,"54","525d","tr_5","ct_8","O",28366,"CDI","QA","C"
45652,2269,"54","526e","tr_1","ct_9","O",21540,"CDI","QA","C"
45654,1327,"54","563b","tr_3","ct_8","O",13054,"CDI","QB","P"
45657,1177,"54","652a","tr_5","ct_9","O",11036,"CDI","CC","C"
45682,1726,"54","543f","tr_0","ct_9","O",37306,"CDI","KZ","C"
45683,1363,"54","543f","tr_2","ct_9","O",19832,"CDI","CH","C"
45688,1663,"54","671c","tr_1","ct_9","O",14064,"CDI","FZ","C"
45692,1742,"54","543b","tr_5","ct_9","O",16530,"CDI","GZ","C"
45694,1460,"54","526a","tr_3","ct_8","O",16055,"CDI","QA","P"
45698,1847,"88","525d","tr_4","ct_8","O",14542,"CDI","QA","P"
45699,1564,"54","543g","tr_1","ct_9","O",14066,"CDI","NZ","C"
45705,1554,"67","477c","tr_4","ct_9","O",18956,"CDI","GZ","C"
45718,1525,"54","484a","tr_3","ct_9","O",26631,"CDI","CA","C"
45719,2316,"54","486d","tr_0","ct_9","O",56277,"CDI","CK","C"
45721,1708,"54","634c","tr_2","ct_9","O",13952,"CDI","GZ","C"
45734,1421,"54","676a","tr_6","ct_9","O",11283,"CDI","SZ","C"
45751,135,"54","423b",NA,NA,"O",1473,"CDI","PZ","P"
45753,1705,"54","554c","tr_5","ct_9","O",20159,"CDI","GZ","C"
45754,1626,"54","525d","tr_5","ct_8","O",18821,"CDI","QB","C"
45757,1416,"54","521a","tr_5","ct_9","O",15189,"CDI","HZ","P"
45758,1918,"54","472a","tr_2","ct_9","O",16479,"CDI","MA","C"
45762,1484,"54","634c","tr_6","ct_9","O",18086,"CDI","CL","C"
45766,2200,"54","486e","tr_6","ct_9","O",25608,"CDI","NZ","C"
45775,1820,"54","481b","tr_1","ct_9","O",43857,"CDI","FZ","C"
45790,1498,"54","431f","tr_2","ct_8","O",17024,"CDI","QB","P"
45810,729,"54","551a","tr_3","ct_9","O",6440,"CDI","GZ","P"
45811,1977,"54","462b","tr_6","ct_9","O",25755,"CDI","GZ","C"
45815,1726,"54","542a","tr_2","ct_8","O",21274,"CDI","GZ","C"
45834,1513,"54","526a","tr_5","ct_8","O",20604,"CDI","QB","P"
45837,1412,"54","554f","tr_1","ct_9","O",13582,"CDI","GZ","C"
45854,455,"88","543h","tr_1","ct_9","O",4156,"CDI","MA","C"
45858,1144,"54","682a","tr_0","ct_9","A",8335,"APP","GZ","C"
45863,1365,"54","676c","tr_3","ct_9","O",16260,"CDI","HZ","C"
45867,364,"54","543b","tr_3","ct_8","O",7922,"CDI","QB","P"
45868,1820,"54","376c","tr_4","ct_9","O",45037,"CDI","KZ","C"
45876,1785,"67","534a","tr_5","ct_9","O",14857,"CDI","NZ","C"
45878,2079,"57","554a","tr_5","ct_9","O",23789,"CDI","GZ","C"
45884,1794,"54","477b","tr_5","ct_9","O",31032,"CDI","CA","C"
45885,1451,"54","388c","tr_2","ct_8","O",31432,"CDI","KZ","P"
45886,1134,"54","673c","tr_1","ct_9","O",14805,"CDI","MC","C"
45888,1856,"54","676a","tr_5","ct_9","O",23135,"CDI","HZ","C"
45889,1757,"54","632k","tr_3","ct_3","O",23555,"AUT","QB","C"
45891,1243,"54","626a","tr_6","ct_9","O",22924,"CDI","CH","C"
45897,1527,"54","433a","tr_5","ct_9","O",50258,"CDI","QA","C"
45905,1820,"57","526a","tr_5","ct_8","O",21581,"CDI","QA","C"
45906,1779,"54","543g","tr_6","ct_9","O",19231,"CDI","HZ","C"
45908,1363,"54","543f","tr_2","ct_9","O",19031,"CDI","CH","C"
45910,1746,"54","462b","tr_1","ct_9","O",23828,"CDI","GZ","C"
45913,1791,"54","526a","tr_6","ct_8","O",27988,"CDI","QA","C"
45919,913,"54","564b","tr_2","ct_8","O",15299,"CDD","SZ","C"
45923,1956,"54","652a","tr_6","ct_9","O",25910,"CDI","GZ","C"
45928,143,"54","563c",NA,NA,"O",1545,"CDI","TZ","C"
45930,1820,"54","563a","tr_6","ct_2","O",18435,"AUT","OZ","C"
45942,1821,"54","451g","tr_4","ct_2","O",21200,"CDI","OZ","C"
45944,1742,"54","467c","tr_0","ct_8","O",20839,"CDD","KZ","C"
45951,1820,"54","388c","tr_3","ct_9","O",25145,"CDI","JC","C"
45953,1875,"54","526b","tr_3","ct_9","O",18797,"CDD","MC","C"
45958,1820,"54","523b","tr_6","ct_1","O",18194,"AUT","PZ","C"
45972,1768,"54","387b","tr_4","ct_9","O",36393,"CDI","HZ","C"
45978,404,"54","561d",NA,NA,"O",3257,"CDI","IZ","C"
45979,1688,"49","477b","tr_4","ct_9","O",22613,"CDI","CM","C"
45980,904,"54","563b","tr_3","ct_8","O",10661,"CDD","QB","P"
45983,2028,"36","532a","tr_6","ct_1","O",32435,"AUT","OZ","C"
45985,1268,"54","524c","tr_3","ct_2","O",14991,"AUT","OZ","C"
45988,1902,"54","543f","tr_1","ct_9","O",18289,"CDI","CC","C"
46006,1714,"54","477b","tr_3","ct_9","O",22912,"CDI","CK","C"
46007,1820,"57","422c","tr_3","ct_8","O",24606,"CDI","PZ","C"
46009,1818,"54","461d","tr_6","ct_8","O",24720,"CDI","OZ","C"
46017,528,"57","487a","tr_5","ct_9","O",12705,"CDI","CH","C"
46020,1310,"54","653a","tr_1","ct_9","O",14883,"TTP","NZ","C"
46021,1540,"57","467a","tr_4","ct_9","O",17090,"CDD","KZ","C"
46023,712,"54","634c","tr_1","ct_9","O",6897,"CDI","GZ","C"
46024,1536,"54","632g","tr_3","ct_9","O",19205,"CDI","FZ","C"
46036,1698,"54","472a","tr_3","ct_9","O",26054,"CDI","FZ","C"
46044,1281,"54","481b","tr_4","ct_9","O",24077,"CDI","FZ","C"
46045,1521,"54","431f","tr_1","ct_9","O",19221,"CDI","QA","P"
46048,1820,"88","341a","tr_3","ct_8","O",37185,"CDI","PZ","C"
46055,1482,"54","423a","tr_1","ct_9","O",13476,"CDI","PZ","C"
46065,1919,"54","486d","tr_2","ct_9","O",30178,"CDI","GZ","C"
46073,1627,"54","542a","tr_1","ct_9","O",25177,"CDI","GZ","C"
46089,1401,"54","636d","tr_1","ct_9","O",12936,"CDI","IZ","P"
46092,857,"54","561b","tr_0","ct_9","O",7466,"CDI","IZ","C"
46095,1384,"57","486d","tr_6","ct_9","O",31376,"CDI","CH","C"
46104,962,"92","534a","tr_3","ct_9","O",6213,"CDI","NZ","P"
46107,1798,"54","466c","tr_6","ct_9","O",36767,"CDI","HZ","C"
46127,1820,"54","551a","tr_2","ct_9","O",17044,"CDI","GZ","C"
46146,1778,"54","451e","tr_4","ct_8","O",23270,"CDI","OZ","C"
46153,1821,"54","546a","tr_6","ct_9","O",30566,"CDI","HZ","C"
46163,1378,"54","633a","tr_2","ct_9","O",17599,"TTP","NZ","C"
46169,833,"54","311d","tr_4","ct_9","O",15438,"CDI","QB","P"
46171,1550,"54","477c","tr_3","ct_9","O",15778,"CDI","FZ","C"
46173,1904,"54","461b","tr_1","ct_9","O",23635,"CDI","FZ","C"
46178,1582,"54","543g","tr_5","ct_9","O",33123,"CDI","FZ","C"
46183,367,"54","634b","tr_1","ct_6","O",3903,"CDI","SZ","C"
46184,914,"54","525d","tr_6","ct_8","O",10011,"CDI","QA","P"
46185,882,"54","551a","tr_2","ct_9","O",7032,"CDI","GZ","C"
46186,991,"54","554b","tr_3","ct_9","O",10610,"CDI","GZ","P"
46187,2167,"54","526d","tr_4","ct_9","O",26533,"CDI","QB","C"
46190,1820,"54","526d","tr_4","ct_8","O",18161,"CDI","QB","C"
46196,1820,"54","376d","tr_1","ct_9","O",37916,"CDI","KZ","C"
46203,1820,"54","451e","tr_3","ct_1","O",22286,"CDI","PZ","C"
46208,729,"54","526a","tr_3","ct_8","O",13962,"CDI","QB","C"
46217,1486,"54","684a","tr_3","ct_6","O",12910,"CDI","NZ","C"
46228,355,"54","554b","tr_1","ct_9","O",2617,"CDI","GZ","C"
46231,1850,"54","344d","tr_1","ct_9","O",39846,"CDI","GZ","C"
46238,1820,"54","526a","tr_4","ct_8","O",18746,"CDI","QB","C"
46255,1988,"54","531b","tr_6","ct_2","O",24548,"AUT","OZ","C"
46257,1540,"54","624f","tr_2","ct_9","O",22259,"CDI","CH","C"
46259,350,"54","684a","tr_3","ct_8","X",3067,"AUT","QB","P"
46265,837,"54","422c","tr_2","ct_8","O",8622,"CDI","PZ","P"
46274,1065,"54","641b","tr_3","ct_9","O",12644,"TOA","HZ","P"
46276,1761,"54","433a","tr_4","ct_8","O",34008,"CDI","QA","C"
46282,956,"54","461b","tr_1","ct_9","O",10599,"CDI","FZ","P"
46283,1820,"54","563a","tr_6","ct_2","O",33309,"AUT","OZ","C"
46284,1789,"54","473c","tr_6","ct_9","O",27134,"CDI","DZ","C"
46289,587,"93","561c","tr_1","ct_9","O",7771,"CDD","IZ","C"
46298,1820,"54","477c","tr_4","ct_9","O",24718,"CDI","FZ","C"
46302,1820,"54","467a","tr_2","ct_9","O",26743,"CDI","KZ","C"
46305,1820,"54","478b","tr_4","ct_9","O",25731,"CDI","FZ","C"
46314,1309,"54","462e","tr_2","ct_9","O",19842,"CDI","GZ","C"
46320,1803,"54","526d","tr_6","ct_3","O",18422,"AUT","QB","C"
46325,1678,"54","563a","tr_1","ct_7","O",4486,"CDI","QB","N"
46327,571,"57","621f","tr_4","ct_2","O",4737,"AUT","OZ","P"
46330,1820,"54","473c","tr_6","ct_9","O",50364,"CDI","DZ","C"
46333,1900,"75","461f","tr_6","ct_8","O",20970,"CDI","KZ","C"
46334,1752,"54","628a","tr_3","ct_9","O",30866,"CDI","FZ","C"
46343,249,"54","542a","tr_1","ct_9","O",1900,"CDI","CH","C"
46348,1764,"54","641a","tr_4","ct_9","O",18507,"CDI","EZ","C"
46352,1202,"54","486e","tr_6","ct_9","O",12900,"CDI","NZ","P"
46363,1664,"54","431f","tr_5","ct_8","O",21125,"CDI","SZ","C"
46365,1820,NA,"553c","tr_1","ct_9","O",45443,"CDI","GZ","C"
46373,1820,"54","531a","tr_4","ct_1","O",15758,"AUT","OZ","C"
46393,1456,"54","523b","tr_5","ct_1","O",17518,"AUT","PZ","P"
46396,1932,"54","543b","tr_6","ct_9","O",23723,"CDI","GZ","C"
46397,1820,"54","422b","tr_4","ct_8","O",46826,"CDI","PZ","C"
46403,1650,"54","431f","tr_5","ct_9","O",20161,"CDI","NZ","C"
46414,1043,"54","435b","tr_4","ct_8","O",11262,"CDI","NZ","P"
46415,1797,"57","481a","tr_5","ct_9","O",28169,"CDI","FZ","C"
46420,1820,"54","431f","tr_6","ct_3","O",33079,"AUT","QA","C"
46421,1820,"88","434f","tr_5","ct_8","O",25682,"CDI","QB","C"
46422,1694,"54","374a","tr_1","ct_9","O",49827,"CDI","GZ","C"
46423,1440,"54","431f","tr_6","ct_9","O",29713,"CDI","DZ","C"
46426,1820,"88","341a","tr_3","ct_1","O",20209,"AUT","PZ","C"
46429,1827,"54","386d","tr_3","ct_9","O",40135,"CDI","HZ","C"
46430,1481,"57","673c","tr_6","ct_9","O",28727,"CDI","CL","C"
46435,1765,"54","676c","tr_4","ct_9","O",19103,"CDI","HZ","C"
46440,1889,"54","486b","tr_5","ct_9","O",31602,"CDI","CE","C"
46445,1586,"54","523d","tr_6","ct_3","O",17223,"AUT","QA","C"
46446,1876,"57","431f","tr_4","ct_9","O",28403,"CDI","QA","C"
46455,1789,"54","389a","tr_6","ct_9","O",48413,"CDI","CK","C"
46461,288,"54","534a","tr_3","ct_9","O",2250,"CDI","NZ","P"
46465,1447,"54","551a","tr_3","ct_9","O",13651,"CDI","GZ","C"
46468,1379,"54","554f","tr_1","ct_9","O",12342,"CDI","GZ","P"
46472,1666,"54","542a","tr_3","ct_9","O",19341,"CDI","CC","C"
46474,1785,"54","387e","tr_4","ct_9","O",44984,"CDI","DZ","C"
46477,1820,"54","472d","tr_6","ct_2","O",26074,"AUT","OZ","C"
46480,1004,"88","526c","tr_6","ct_3","O",11229,"CDD","QA","C"
46491,1710,"95","333f","tr_6","ct_9","O",68185,"CDI","HZ","C"
46495,1570,"54","676c","tr_3","ct_9","O",18564,"CDI","GZ","C"
46496,1868,"54","641a","tr_3","ct_9","O",18900,"CDI","HZ","C"
46499,1814,"54","542a","tr_2","ct_8","O",20032,"CDI","RZ","C"
46500,1680,"54","542a","tr_1","ct_9","O",13850,"CDI","GZ","C"
46506,1495,"54","628c","tr_5","ct_9","O",20155,"CDI","CH","C"
46529,1339,"54","621e","tr_1","ct_9","O",13638,"TTP","NZ","N"
46532,1958,"57","521a","tr_6","ct_9","O",18957,"CDI","HZ","C"
46534,1910,"57","423b","tr_5","ct_1","O",25942,"CDI","PZ","C"
46541,1849,"54","461f","tr_3","ct_4","O",26016,"CDI","OZ","C"
46548,1830,"54","524c","tr_6","ct_2","O",21974,"AUT","OZ","C"
46551,448,"54","561d","tr_1","ct_9","O",5829,"TTP","NZ","N"
46552,1174,"57","388a","tr_6","ct_9","O",30339,"CDI","CH","P"
46557,1681,"57","485a","tr_2","ct_9","O",34178,"CDI","DZ","C"
46561,263,"54","523b",NA,NA,"O",2480,"TTP","IZ","C"
46567,1820,"54","479a","tr_5","ct_1","O",25347,"AUT","PZ","C"
46571,1820,"54","422b","tr_4","ct_8","O",42579,"CDI","PZ","C"
46575,1909,"54","526a","tr_6","ct_8","O",19732,"CDI","QA","C"
46587,733,"54","643a","tr_3","ct_9","O",12683,"CDI","NZ","C"
46588,1270,"54","526a","tr_4","ct_8","O",14847,"CDI","QB","P"
46589,1365,"57","543g","tr_4","ct_1","O",18531,"CDD","OZ","C"
46591,1533,"92","478a","tr_6","ct_9","O",16262,"CDD","MA","C"
46601,1777,"54","461b","tr_4","ct_8","O",22389,"CDI","PZ","C"
46618,1722,"54","461e","tr_5","ct_9","O",28036,"CDI","FZ","C"
46638,455,"55","632k","tr_3","ct_3","O",3265,"CDD","QB","C"
46641,1818,"55","484b","tr_3","ct_9","O",32402,"CDI","CH","C"
46642,1658,"55","682a","tr_1","ct_9","O",18867,"CDI","GZ","C"
46656,387,"55","632g","tr_1","ct_9","O",3570,"CDI","FZ","P"
46660,1783,"55","634a","tr_1","ct_9","O",21124,"CDI","GZ","C"
46674,1819,"55","523d","tr_6","ct_3","O",21837,"AUT","QA","C"
46679,1785,"54","384a","tr_1","ct_9","O",28148,"CDI","GZ","C"
46685,1661,"55","632a","tr_1","ct_9","O",16519,"CDI","FZ","C"
46690,2137,"54","534a","tr_5","ct_9","O",19188,"CDI","NZ","C"
46696,1820,"08","531a","tr_5","ct_1","O",28284,"AUT","OZ","C"
46704,1772,"52","333c","tr_3","ct_9","O",48866,"CDI","HZ","C"
46706,2028,"55","653a","tr_3","ct_9","O",34624,"CDI","GZ","C"
46724,1849,"55","487a","tr_6","ct_9","O",30850,"CDI","GZ","C"
46748,1917,"55","463e","tr_0","ct_9","O",51391,"CDI","FZ","C"
46758,1695,"52","628g","tr_5","ct_9","O",19909,"CDI","CH","C"
46767,1666,"55","676c","tr_6","ct_9","O",29443,"CDI","CL","C"
46777,1143,"55","554e","tr_3","ct_9","O",12559,"CDI","GZ","C"
46780,1661,"55","632a","tr_1","ct_9","O",17806,"CDI","FZ","C"
46793,1790,"55","434d","tr_1","ct_8","O",19099,"CDI","QB","C"
46794,1700,"55","554a","tr_1","ct_9","O",15988,"CDI","CA","C"
46797,1661,"94","472b","tr_4","ct_9","O",23280,"CDI","MA","C"
46805,1815,"55","633b","tr_5","ct_9","O",20996,"CDI","GZ","C"
46808,1770,"55","632a","tr_3","ct_9","O",26826,"CDI","FZ","C"
46813,1929,"76","434d","tr_4","ct_8","O",19568,"CDI","QB","C"
46814,1888,"55","526a","tr_4","ct_8","O",21143,"CDI","QB","C"
46836,1932,"55","462a","tr_2","ct_9","O",33039,"CDI","GZ","C"
46857,157,"54","422a",NA,NA,"O",1928,"CDI","PZ","C"
46865,1820,"55","422b","tr_2","ct_8","O",27009,"CDI","PZ","C"
46874,933,"08","676e","tr_1","ct_9","O",10134,"TTP","NZ","C"
46878,890,"35","465a","tr_1","ct_9","O",9520,"CDI","MC","C"
46884,1747,"56","652a","tr_1","ct_9","O",18451,"CDI","EZ","C"
46900,591,"56","554e","tr_2","ct_9","O",5939,"CDI","GZ","P"
46905,1669,"56","525a","tr_3","ct_8","O",14936,"CDI","PZ","C"
46909,1272,"56","523c","tr_1","ct_1","O",12783,"CDD","RZ","P"
46912,1820,"56","421b","tr_2","ct_8","O",35446,"CDI","PZ","C"
46915,1820,"56","526a","tr_6","ct_3","O",24127,"AUT","QA","C"
46920,927,"56","344a","tr_6","ct_8","O",46707,"CDI","QA","P"
46921,1668,"56","632k","tr_3","ct_3","O",13644,"CDI","NZ","C"
46923,1820,"56","467b","tr_6","ct_9","O",27733,"CDI","KZ","C"
46926,122,"56","525d",NA,NA,"O",1350,"CDD","QB","P"
46930,1820,"56","341a","tr_4","ct_8","O",42031,"CDI","PZ","C"
46947,1716,"56","684a","tr_6","ct_9","O",13685,"CDI","NZ","P"
46953,1848,"56","632j","tr_3","ct_9","O",18789,"CDI","FZ","C"
46960,1844,"35","676e","tr_6","ct_9","O",24703,"CDI","CM","C"
46966,897,"56","631a","tr_3","ct_8","O",7920,"CDI","SZ","P"
46970,1110,"44","474b","tr_6","ct_9","O",27082,"CDI","CL","P"
46971,619,"56","561d","tr_2","ct_9","O",6297,"CDD","IZ","C"
46982,1248,"56","468a","tr_3","ct_9","O",17150,"CDI","IZ","C"
46989,1532,"56","634c","tr_1","ct_9","O",12101,"CDI","GZ","C"
47012,1251,"56","543h","tr_1","ct_9","O",13307,"TTP","NZ","C"
47016,376,"56","552a","tr_4","ct_9","O",5018,"CDD","GZ","P"
47028,994,"56","674c","tr_1","ct_9","O",9953,"CDD","CA","C"
47043,1933,"56","634c","tr_2","ct_9","O",25369,"CDI","GZ","C"
47050,1324,"56","312a","tr_1","ct_9","X",11954,"AUT","MA","C"
47056,1673,"56","374d","tr_2","ct_9","O",50687,"CDI","KZ","C"
47059,1455,"56","523d","tr_6","ct_3","O",17042,"CDI","QA","P"
47062,1240,"29","674c","tr_1","ct_6","O",10146,"CDI","CA","C"
47063,1217,"56","551a","tr_4","ct_9","O",10649,"CDI","GZ","C"
47064,1569,"56","641b","tr_2","ct_9","O",22020,"CDI","HZ","N"
47065,1943,"56","627d","tr_2","ct_9","O",18667,"CDI","CM","C"
47069,274,"56","674c","tr_1",NA,"O",2367,"CDI","NZ","P"
47070,1456,"56","432d","tr_5","ct_8","O",20320,"CDI","QA","P"
47071,1820,"56","341a","tr_5","ct_8","O",31455,"CDI","PZ","C"
47084,1755,"56","479b","tr_1","ct_9","O",25827,"CDI","MC","C"
47089,1267,"56","652a","tr_1","ct_9","O",13089,"CDI","HZ","C"
47095,466,"56","632g","tr_1",NA,"O",4570,"CDI","NZ","C"
47096,583,"35","465b","tr_5","ct_9","O",27181,"CDD","JA","N"
47098,1111,"56","561b","tr_1","ct_6","O",12886,"CDI","IZ","C"
47132,658,"44","675a","tr_4","ct_9","O",18740,"CDI","CB","C"
47133,1421,"56","543b","tr_1","ct_9","O",19600,"CDI","MA","P"
47139,1329,"35","461f","tr_4","ct_9","O",27012,"CDI","IZ","C"
47152,1822,"56","451a","tr_3","ct_9","O",21210,"CDI","HZ","C"
47162,141,"35","674c","tr_1",NA,"O",2587,"CDI","NZ","C"
47170,1347,"56","681b","tr_1","ct_6","O",17990,"CDI","NZ","C"
47171,1753,"56","526e","tr_2","ct_9","O",19617,"CDI","QA","C"
47173,1746,"56","562b","tr_1","ct_9","O",15010,"CDI","SZ","C"
47177,1820,"29","625d","tr_6","ct_9","O",19618,"CDI","CA","C"
47180,1663,"56","542a","tr_1","ct_9","O",26543,"CDI","KZ","C"
47185,752,"56","692a","tr_1","ct_9","O",6471,"TOA","AZ","C"
47187,237,"92","563c",NA,NA,"O",2356,"AUT","TZ","C"
47196,1721,"44","632f","tr_4","ct_9","O",24450,"CDI","FZ","C"
47199,1820,"35","543g","tr_1","ct_8","O",33038,"CDI","MA","C"
47202,666,"56","431f","tr_4","ct_8","O",17554,"CDI","QB","P"
47207,1096,"56","525d","tr_4","ct_8","O",13353,"CDD","QB","P"
47210,1820,"56","463e","tr_1","ct_9","O",50706,"CDI","LZ","C"
47212,2005,"56","477b","tr_2","ct_9","O",22696,"CDI","CM","C"
47213,1552,"56","526a","tr_5","ct_8","O",21911,"CDI","QB","P"
