primary_key,LAST_OCCUPATION_42,LAST_EMP_TYPE,retirement_age
53808,"csp_6_2","cond16",65
53816,"csp_6_7","cond16",57
53818,"csp_4_7","cond16",60
53823,"csp_4_3","cond16",60
53843,"csp_6_2","cond16",60
53844,"csp_4_3","cond16",60
53861,"csp_6_3","cond16",58
53868,"csp_6_2","cond15",65
53878,"csp_4_6","cond16",65
53884,"csp_6_8","cond15",60
53887,"csp_4_8","cond16",60
53891,"csp_4_6","cond16",60
53894,"csp_4_7","cond16",60
53912,"csp_5_2","cond16",65
53919,"csp_5_2","cond16",60
53924,"csp_4_8","cond16",60
53928,"csp_1_1","cond21",57
53931,"csp_4_6","cond16",60
53935,"csp_5_2","cond16",52
53940,"csp_6_2","cond16",60
53950,"csp_2_2","cond21",56
53955,"csp_6_4","cond16",60
53967,"csp_4_6","cond16",65
53970,"csp_4_6","cond16",61
53996,"csp_5_2","cond16",65
54001,"csp_5_4","cond16",55
54008,"csp_6_7","cond16",56
54020,"csp_6_7","cond16",60
54027,"csp_5_2","cond16",60
54038,"csp_6_7","cond16",60
54044,"csp_5_6","cond16",59
54048,"csp_5_2","cond16",60
54051,"csp_5_2","cond16",60
54053,"csp_5_2","cond16",56
54062,"csp_5_3","cond16",64
54066,"csp_4_3","cond16",59
54068,"csp_2_2","cond21",59
54074,"csp_6_8","cond16",60
54082,"csp_4_3","cond16",54
54104,"csp_5_6","cond15",60
54125,"csp_4_5","cond16",60
54144,"csp_4_6","cond16",62
54146,"csp_4_7","cond16",65
54147,"csp_6_8","cond16",60
54161,"csp_5_2","cond16",61
54176,"csp_4_8","cond16",63
54187,"csp_2_2","cond21",60
54192,"csp_3_4","cond16",60
54197,"csp_3_8","cond16",60
54199,"csp_6_8","cond16",60
54207,"csp_4_6","cond16",60
54218,"csp_4_2","cond16",58
54239,"csp_4_7","cond16",60
54249,"csp_5_2","cond16",60
54250,"csp_5_4","cond16",60
54253,"csp_4_8","cond16",64
54255,"csp_4_2","cond16",58
54260,"csp_5_2","cond16",59
54268,"csp_6_8","cond16",60
54269,"csp_6_9","cond16",60
54280,"csp_4_5","cond16",56
54283,"csp_4_6","cond16",58
54291,"csp_3_3","cond16",60
54296,"csp_5_2","cond15",60
54320,"csp_3_7","cond16",65
54321,"csp_5_2","cond16",60
54329,"csp_3_7","cond16",60
54346,"csp_2_1","cond21",62
54349,"csp_6_2","cond16",59
54350,"csp_4_7","cond21",55
54354,"csp_5_2","cond16",60
54369,"csp_4_6","cond16",65
54374,"csp_1_1","cond21",64
54376,"csp_3_3","cond16",64
54387,"csp_4_6","cond16",58
54406,"csp_5_6","cond16",65
54411,"csp_5_5","cond16",63
54423,"csp_2_2","cond22",60
54430,"csp_5_6","cond16",62
54444,"csp_4_3","cond16",60
54452,"csp_1_1","cond21",60
54456,"csp_6_7","cond16",53
54461,"csp_3_7","cond16",60
54462,"csp_4_3","cond16",60
54472,"csp_5_6","cond16",65
54473,"csp_6_2","cond12",60
54486,"csp_4_3","cond16",55
54491,"csp_3_7","cond16",67
54496,"csp_6_5","cond16",54
54497,"csp_6_3","cond12",60
54499,"csp_4_5","cond16",56
54507,"csp_5_2","cond16",60
54512,"csp_5_4","cond16",60
54523,"csp_1_3","cond22",56
54540,"csp_6_4","cond16",55
54560,"csp_3_8","cond16",62
54565,"csp_6_2","cond16",59
54567,"csp_5_4","cond16",60
54569,"csp_6_5","cond16",60
54570,"csp_5_4","cond16",60
54577,"csp_4_6","cond16",55
54586,"csp_2_2","cond22",60
54587,"csp_6_7","cond15",65
54595,"csp_3_7","cond16",65
54601,"csp_4_6","cond16",60
54605,"csp_5_2","cond16",60
54611,"csp_6_8","cond16",60
54632,"csp_5_2","cond16",60
54637,"csp_6_7","cond12",60
54640,"csp_5_4","cond16",55
54645,"csp_4_6","cond16",60
54659,"csp_3_3","cond16",60
54662,"csp_6_7","cond13",59
54663,"csp_5_6","cond16",60
54664,"csp_5_6","cond16",63
54698,"csp_6_3","cond16",65
54701,"csp_4_5","cond16",63
54737,"csp_4_2","cond16",65
54738,"csp_6_4","cond16",60
54765,"csp_4_2","cond16",63
54767,"csp_6_5","cond16",60
54772,"csp_6_8","cond16",64
54785,"csp_5_5","cond16",60
54790,"csp_5_2","cond16",60
54792,"csp_5_4","cond16",64
54796,"csp_2_2","cond22",64
54812,"csp_4_5","cond16",60
54819,"csp_6_3","cond16",62
54820,"csp_5_6","cond16",55
54829,"csp_6_3","cond12",65
54830,"csp_5_2","cond13",60
54836,"csp_6_4","cond16",61
54838,"csp_5_6","cond16",65
54844,"csp_4_6","cond16",60
54847,"csp_6_8","cond16",63
54860,"csp_6_8","cond16",60
54861,"csp_6_3","cond16",65
54864,"csp_5_5","cond16",64
54869,"csp_6_4","cond16",68
54883,"csp_4_8","cond16",63
54885,"csp_3_1","cond21",65
54901,"csp_5_6","cond16",63
54904,"csp_5_5","cond16",60
54939,"csp_6_4","cond16",65
54953,"csp_6_2","cond16",65
54970,"csp_3_5","cond21",60
54974,"csp_6_5","cond16",56
54978,"csp_6_3","cond16",65
54979,"csp_5_5","cond16",60
54990,"csp_4_6","cond16",63
54996,"csp_5_4","cond16",60
54999,"csp_4_5","cond16",60
55016,"csp_6_7","cond16",56
55021,"csp_6_7","cond16",62
55028,"csp_4_5","cond16",60
55035,"csp_4_7","cond16",63
55053,"csp_6_2","cond16",60
55054,"csp_5_6","cond16",60
55078,"csp_6_8","cond16",60
55094,"csp_6_7","cond12",60
55105,"csp_6_7","cond16",60
55125,"csp_4_7","cond16",64
55129,"csp_4_6","cond16",60
55142,"csp_4_6","cond16",65
55144,"csp_4_2","cond16",65
55155,"csp_5_4","cond16",60
55192,"csp_6_3","cond12",61
55195,"csp_3_7","cond16",60
55196,"csp_5_2","cond16",58
55217,"csp_5_6","cond16",60
55218,"csp_1_1","cond21",60
55293,"csp_6_8","cond16",54
55299,"csp_6_4","cond16",58
55310,"csp_6_2","cond16",59
55312,"csp_5_2","cond16",65
55317,"csp_5_4","cond16",59
55323,"csp_6_2","cond16",56
55329,"csp_5_6","cond16",61
55339,"csp_4_5","cond16",60
55349,"csp_4_6","cond16",60
55356,"csp_5_6","cond16",60
55363,"csp_6_3","cond16",65
55387,"csp_6_7","cond16",60
55410,"csp_4_7","cond16",58
55412,"csp_6_7","cond16",55
55418,"csp_1_1","cond21",65
55422,"csp_1_2","cond22",60
55433,"csp_6_5","cond16",57
55437,"csp_5_6","cond16",60
55440,"csp_4_2","cond16",65
55448,"csp_4_6","cond16",62
55453,"csp_2_1","cond21",65
55460,"csp_6_4","cond16",60
55464,"csp_6_2","cond16",60
55471,"csp_2_1","cond22",65
55485,"csp_5_2","cond16",60
55486,"csp_4_3","cond16",60
55488,"csp_6_8","cond12",62
55494,"csp_5_6","cond15",60
55503,"csp_6_7","cond16",59
55504,"csp_5_2","cond16",60
55507,"csp_2_1","cond21",56
55509,"csp_5_2","cond16",60
55513,"csp_2_1","cond22",60
55518,"csp_6_3","cond16",60
55522,"csp_6_3","cond16",60
55528,"csp_6_7","cond15",55
55529,"csp_5_5","cond16",65
55530,"csp_5_4","cond16",60
55531,"csp_6_2","cond16",52
55540,"csp_5_4","cond16",60
55541,"csp_6_7","cond16",60
55544,"csp_4_8","cond16",58
55551,"csp_6_7","cond15",60
55556,"csp_4_5","cond16",65
55564,"csp_5_6","cond16",60
55574,"csp_5_2","cond16",65
55587,"csp_5_4","cond16",60
55592,"csp_5_4","cond16",59
55597,"csp_4_8","cond16",57
55599,"csp_1_3","cond22",60
55604,"csp_6_4","cond15",59
55605,"csp_5_4","cond16",65
55620,"csp_6_3","cond16",64
55629,"csp_5_6","cond16",62
55636,"csp_1_1","cond21",65
55642,"csp_5_2","cond16",65
55644,"csp_4_2","cond16",60
55648,"csp_4_3","cond16",61
55649,"csp_5_6","cond16",60
55655,"csp_6_3","cond16",63
55688,"csp_6_2","cond16",58
55697,"csp_5_4","cond15",57
55702,"csp_6_4","cond16",63
55709,"csp_3_1","cond22",59
55716,"csp_5_2","cond16",65
55735,"csp_5_2","cond15",55
55738,"csp_3_4","cond16",60
55739,"csp_5_6","cond15",64
55749,"csp_6_7","cond16",61
55759,"csp_1_1","cond21",60
55763,"csp_6_2","cond16",63
55769,"csp_4_3","cond21",60
55800,"csp_5_6","cond16",60
55802,"csp_5_6","cond16",60
55804,"csp_6_7","cond16",56
55815,"csp_6_4","cond16",59
55837,"csp_6_8","cond16",65
55840,"csp_4_6","cond16",60
55845,"csp_6_8","cond16",60
55855,"csp_1_3","cond22",60
55866,"csp_4_5","cond16",60
55870,"csp_5_6","cond16",65
55873,"csp_4_7","cond16",60
55876,"csp_5_6","cond16",60
55881,"csp_6_7","cond16",52
55882,"csp_6_5","cond16",60
55883,"csp_5_6","cond16",65
55896,"csp_4_7","cond16",60
55903,"csp_6_5","cond16",63
55908,"csp_6_5","cond16",57
55909,"csp_5_6","cond16",65
55911,"csp_5_2","cond16",60
55915,"csp_6_3","cond16",56
55919,"csp_4_7","cond16",64
55920,"csp_4_3","cond16",63
55926,"csp_3_5","cond21",53
55932,"csp_3_3","cond16",60
55935,"csp_3_3","cond16",65
55946,"csp_5_5","cond16",63
55950,"csp_5_2","cond16",60
55959,"csp_1_1","cond21",65
55975,"csp_2_1","cond21",54
55980,"csp_6_7","cond16",63
55981,"csp_4_3","cond16",57
55996,"csp_5_4","cond16",52
56005,"csp_2_1","cond21",60
56006,"csp_5_6","cond15",58
56011,"csp_5_6","cond16",60
56021,"csp_4_8","cond16",56
56046,"csp_4_7","cond16",59
56069,"csp_2_1","cond22",63
56070,"csp_5_2","cond16",60
56075,"csp_5_4","cond16",65
56094,"csp_6_8","cond15",60
56095,"csp_5_2","cond16",60
56097,"csp_5_2","cond16",61
56103,"csp_6_3","cond16",55
56105,"csp_4_3","cond16",65
56106,"csp_6_3","cond16",59
56127,"csp_6_5","cond16",60
56134,"csp_6_2","cond16",60
56138,"csp_4_7","cond16",57
56158,"csp_4_6","cond16",60
56159,"csp_1_2","cond21",60
56164,"csp_6_2","cond16",60
56166,"csp_4_7","cond16",60
56168,"csp_6_2","cond16",60
56170,"csp_4_6","cond16",60
56180,"csp_4_8","cond16",60
56192,"csp_5_4","cond16",60
56206,"csp_6_4","cond16",57
56219,"csp_5_4","cond16",60
56223,"csp_6_5","cond16",60
56230,"csp_5_2","cond16",56
56236,"csp_5_2","cond16",60
56245,"csp_6_8","cond16",60
56259,"csp_5_6","cond16",60
56273,"csp_5_2","cond16",60
56285,"csp_2_1","cond21",64
56287,"csp_1_3","cond22",60
56296,"csp_6_4","cond16",56
56315,"csp_6_7","cond16",65
56322,"csp_6_2","cond16",62
56357,"csp_5_2","cond15",60
56359,"csp_5_4","cond12",65
56362,"csp_6_3","cond16",52
56370,"csp_5_2","cond16",60
56372,"csp_3_3","cond16",62
56374,"csp_4_7","cond16",61
56387,"csp_1_3","cond22",65
56399,"csp_5_4","cond16",65
56401,"csp_6_4","cond15",60
56406,"csp_6_2","cond16",61
56414,"csp_4_7","cond16",52
56430,"csp_6_9","cond16",56
56433,"csp_6_3","cond16",62
56438,"csp_5_2","cond12",60
56448,"csp_6_2","cond16",58
56451,"csp_6_3","cond16",62
56457,"csp_6_4","cond16",62
56468,"csp_5_2","cond16",60
56473,"csp_6_7","cond16",52
56483,"csp_4_3","cond16",60
56487,"csp_6_3","cond16",60
56491,"csp_2_2","cond21",55
56492,"csp_6_2","cond16",60
56497,"csp_4_6","cond16",60
56498,"csp_5_5","cond16",60
56504,"csp_5_4","cond16",55
56522,"csp_5_2","cond16",60
56544,"csp_2_2","cond21",65
56547,"csp_6_4","cond16",63
56568,"csp_5_2","cond15",64
56572,"csp_1_1","cond21",56
56576,"csp_5_4","cond16",60
56581,"csp_5_4","cond16",60
56585,"csp_4_3","cond22",65
56588,"csp_4_2","cond15",60
56606,"csp_2_3","cond22",60
56607,"csp_6_7","cond16",65
56613,"csp_5_5","cond16",52
56614,"csp_6_7","cond16",60
56622,"csp_5_2","cond16",60
56637,"csp_1_1","cond21",65
56646,"csp_5_6","cond16",60
56649,"csp_6_3","cond16",60
56650,"csp_2_1","cond21",61
56654,"csp_4_2","cond16",60
56666,"csp_5_6","cond15",57
56670,"csp_5_6","cond16",60
56677,"csp_6_2","cond16",62
56681,"csp_5_6","cond15",54
56691,"csp_5_4","cond16",60
56692,"csp_6_8","cond16",60
56693,"csp_6_8","cond15",65
56711,"csp_4_3","cond15",60
56713,"csp_5_5","cond16",60
56718,"csp_6_8","cond16",56
56723,"csp_6_2","cond16",65
56737,"csp_5_2","cond15",57
56765,"csp_5_6","cond16",59
56771,"csp_6_8","cond16",60
56778,"csp_6_8","cond16",57
56779,"csp_3_8","cond16",62
56780,"csp_6_8","cond16",60
56783,"csp_2_2","cond22",59
56788,"csp_4_6","cond16",60
56789,"csp_4_3","cond16",55
56795,"csp_2_2","cond22",58
56823,"csp_5_2","cond16",65
56835,"csp_6_3","cond16",58
56837,"csp_5_4","cond16",60
56839,"csp_4_3","cond16",56
56846,"csp_6_3","cond16",57
56851,"csp_2_2","cond22",65
56853,"csp_4_8","cond16",60
56854,"csp_5_4","cond16",65
56855,"csp_4_6","cond16",60
56876,"csp_6_5","cond16",60
56878,"csp_1_1","cond21",60
56880,"csp_2_1","cond22",60
56882,"csp_6_4","cond16",60
56884,"csp_2_2","cond22",60
56889,"csp_4_3","cond16",60
56893,"csp_5_2","cond16",60
56903,"csp_5_6","cond16",60
56919,"csp_6_2","cond16",60
56923,"csp_5_6","cond16",65
56926,"csp_6_2","cond16",64
56945,"csp_4_8","cond16",58
56951,"csp_6_7","cond16",55
56953,"csp_4_5","cond16",62
56972,"csp_5_2","cond16",60
56977,"csp_5_2","cond16",65
56979,"csp_2_1","cond21",65
56987,"csp_6_7","cond16",60
56993,"csp_1_1","cond21",59
56999,"csp_5_2","cond16",60
57010,"csp_4_6","cond16",60
57011,"csp_5_2","cond16",60
57030,"csp_5_2","cond15",65
57032,"csp_4_3","cond16",60
57036,"csp_6_2","cond16",60
57041,"csp_2_2","cond21",59
57043,"csp_5_2","cond16",60
57051,"csp_6_3","cond16",64
57053,"csp_6_5","cond16",64
57056,"csp_6_4","cond16",65
57058,"csp_5_2","cond16",60
57059,"csp_6_3","cond16",57
57060,"csp_5_4","cond16",61
57062,"csp_6_7","cond16",60
57080,"csp_2_1","cond22",57
57087,"csp_6_2","cond16",60
57090,"csp_2_2","cond21",65
57096,"csp_2_2","cond21",62
57097,"csp_6_2","cond16",56
57102,"csp_6_7","cond16",57
57125,"csp_3_4","cond16",53
57130,"csp_3_8","cond16",65
57131,"csp_5_6","cond16",59
57133,"csp_1_1","cond21",60
57147,"csp_6_7","cond16",58
57149,"csp_6_2","cond16",65
57150,"csp_2_2","cond21",65
57158,"csp_4_6","cond16",60
57167,"csp_4_7","cond16",63
57182,"csp_6_2","cond16",64
57189,"csp_5_2","cond16",60
57210,"csp_5_2","cond16",55
57212,"csp_6_7","cond15",60
57223,"csp_3_7","cond16",60
57227,"csp_6_4","cond15",53
57231,"csp_5_6","cond16",60
57247,"csp_6_2","cond16",60
57254,"csp_6_8","cond16",60
57256,"csp_2_2","cond22",60
57265,"csp_6_2","cond16",64
57271,"csp_6_5","cond16",60
57275,"csp_5_6","cond16",60
57287,"csp_2_1","cond21",60
57291,"csp_6_8","cond16",57
57298,"csp_6_8","cond16",62
57299,"csp_5_6","cond16",65
57305,"csp_4_2","cond16",65
57324,"csp_6_3","cond16",60
57327,"csp_5_2","cond16",60
57330,"csp_4_6","cond16",65
57344,"csp_4_6","cond16",57
57348,"csp_5_2","cond16",55
57355,"csp_5_5","cond16",60
57358,"csp_4_3","cond16",65
57387,"csp_5_2","cond16",65
57407,"csp_4_7","cond16",65
57408,"csp_4_8","cond16",60
57432,"csp_6_3","cond16",61
57435,"csp_1_1","cond21",60
57442,"csp_5_6","cond16",65
57451,"csp_6_8","cond16",65
57452,"csp_5_4","cond16",60
57457,"csp_2_1","cond21",60
57462,"csp_4_6","cond16",60
57469,"csp_6_4","cond16",60
57471,"csp_6_2","cond16",60
57482,"csp_4_2","cond16",65
57509,"csp_1_1","cond21",55
57516,"csp_4_6","cond16",60
57519,"csp_6_8","cond16",60
57521,"csp_6_5","cond16",58
57531,"csp_2_2","cond22",65
57535,"csp_2_1","cond21",61
57536,"csp_5_5","cond16",60
57541,"csp_5_2","cond16",65
57558,"csp_6_7","cond16",65
57561,"csp_4_5","cond16",60
57581,"csp_6_3","cond16",60
57584,"csp_4_6","cond16",60
57589,"csp_6_3","cond16",64
57593,"csp_4_5","cond16",57
57595,"csp_5_5","cond16",60
57600,"csp_5_6","cond16",60
57612,"csp_6_8","cond16",60
57614,"csp_5_4","cond16",60
57618,"csp_6_9","cond16",60
57624,"csp_4_3","cond16",65
57651,"csp_6_3","cond16",60
57652,"csp_6_4","cond16",60
57662,"csp_5_4","cond13",60
57663,"csp_5_6","cond16",60
57665,"csp_6_2","cond16",60
57674,"csp_6_4","cond16",65
57677,"csp_6_4","cond16",60
57693,"csp_4_7","cond16",60
57697,"csp_6_7","cond15",58
57713,"csp_4_2","cond16",64
57719,"csp_5_5","cond16",65
57723,"csp_5_6","cond16",56
57727,"csp_6_8","cond16",60
57728,"csp_6_8","cond16",60
57743,"csp_4_3","cond21",64
57745,"csp_6_7","cond12",60
57746,"csp_6_8","cond15",60
57748,"csp_5_6","cond16",60
57749,"csp_6_8","cond16",65
57754,"csp_6_3","cond16",60
57755,"csp_4_6","cond16",60
57758,"csp_6_2","cond16",62
57761,"csp_6_7","cond15",60
57777,"csp_5_6","cond16",61
57792,"csp_6_7","cond15",65
57795,"csp_4_7","cond16",65
57802,"csp_6_7","cond16",60
57803,"csp_2_2","cond21",60
57821,"csp_5_2","cond16",60
57829,"csp_6_7","cond16",57
57831,"csp_2_2","cond21",62
57836,"csp_5_4","cond16",60
57839,"csp_6_3","cond16",60
57840,"csp_6_8","cond16",65
57841,"csp_6_9","cond16",60
57843,"csp_5_6","cond16",65
57844,"csp_4_3","cond21",60
57847,"csp_6_4","cond16",60
57857,"csp_5_6","cond16",65
57860,"csp_6_4","cond16",58
57865,"csp_6_5","cond16",60
57867,"csp_6_7","cond16",61
57870,"csp_5_3","cond15",55
57873,"csp_6_2","cond16",58
57875,"csp_5_2","cond16",60
57881,"csp_6_9","cond16",63
57898,"csp_6_3","cond16",60
57903,"csp_6_4","cond16",56
57904,"csp_5_6","cond16",58
57907,"csp_6_8","cond16",60
57909,"csp_6_2","cond16",61
57911,"csp_5_5","cond16",65
57917,"csp_4_5","cond16",54
57927,"csp_5_6","cond16",60
57931,"csp_5_2","cond16",60
57933,"csp_4_2","cond16",60
57944,"csp_5_6","cond16",60
57950,"csp_6_4","cond16",63
57954,"csp_3_7","cond16",62
57970,"csp_6_7","cond12",60
57984,"csp_5_2","cond16",64
57988,"csp_6_3","cond16",65
57990,"csp_4_6","cond16",60
57996,"csp_1_1","cond21",61
58012,"csp_1_3","cond22",60
58013,"csp_4_5","cond16",65
58027,"csp_5_5","cond16",62
58030,"csp_5_4","cond16",64
58038,"csp_5_6","cond16",60
58056,"csp_1_1","cond21",60
58068,"csp_5_5","cond16",64
58070,"csp_6_3","cond16",56
58071,"csp_5_2","cond16",55
58074,"csp_5_2","cond16",63
58079,"csp_3_1","cond21",60
58088,"csp_4_2","cond16",65
58089,"csp_6_7","cond16",60
58101,"csp_5_6","cond16",61
58109,"csp_5_6","cond15",55
58115,"csp_1_1","cond21",60
58132,"csp_1_3","cond22",58
58152,"csp_2_2","cond21",60
58161,"csp_5_2","cond16",60
58163,"csp_4_5","cond16",60
58169,"csp_5_6","cond16",60
58177,"csp_4_6","cond16",60
58186,"csp_2_2","cond21",60
58187,"csp_4_5","cond16",60
58188,"csp_4_8","cond16",60
58190,"csp_3_7","cond16",58
58195,"csp_4_6","cond16",65
58205,"csp_4_6","cond16",55
58210,"csp_4_7","cond16",55
58227,"csp_5_2","cond16",59
58228,"csp_5_4","cond16",56
58234,"csp_4_7","cond16",60
58235,"csp_6_8","cond13",60
58240,"csp_2_3","cond22",60
58243,"csp_5_4","cond16",60
58245,"csp_5_6","cond16",57
58254,"csp_5_2","cond16",60
58265,"csp_4_3","cond16",62
58268,"csp_2_1","cond22",60
58277,"csp_5_6","cond16",65
58291,"csp_4_3","cond16",58
58306,"csp_6_2","cond16",60
58307,"csp_6_8","cond16",56
58314,"csp_4_3","cond16",60
58322,"csp_6_7","cond16",60
58330,"csp_5_2","cond16",65
58333,"csp_5_2","cond15",65
58334,"csp_5_6","cond16",55
58335,"csp_6_8","cond16",63
58341,"csp_6_2","cond16",61
58342,"csp_6_3","cond16",64
58345,"csp_2_1","cond22",58
58349,"csp_5_2","cond16",65
58352,"csp_4_5","cond16",65
58354,"csp_5_2","cond16",60
58362,"csp_6_3","cond16",60
58368,"csp_1_3","cond22",65
58375,"csp_3_8","cond16",60
58379,"csp_3_8","cond16",60
58381,"csp_2_2","cond21",62
58387,"csp_6_3","cond12",62
58389,"csp_5_2","cond16",61
58393,"csp_4_5","cond16",59
58397,"csp_4_6","cond16",61
58401,"csp_5_2","cond16",65
58410,"csp_5_4","cond16",64
58414,"csp_2_1","cond21",60
58421,"csp_2_1","cond22",60
58423,"csp_6_3","cond15",60
58430,"csp_4_5","cond16",63
58432,"csp_3_1","cond21",58
58436,"csp_4_3","cond16",60
58437,"csp_5_2","cond16",56
58438,"csp_2_1","cond21",60
58441,"csp_5_2","cond16",56
58446,"csp_6_7","cond16",60
58450,"csp_6_3","cond16",60
58455,"csp_2_2","cond22",57
58465,"csp_5_2","cond16",65
58475,"csp_2_1","cond21",60
58480,"csp_2_1","cond21",55
58492,"csp_4_7","cond16",57
58534,"csp_2_1","cond22",58
58536,"csp_5_2","cond16",61
58543,"csp_5_2","cond15",60
58547,"csp_1_1","cond21",60
58559,"csp_6_8","cond16",60
58564,"csp_5_5","cond16",60
58573,"csp_2_1","cond22",63
58575,"csp_4_8","cond16",59
58576,"csp_5_6","cond16",60
58587,"csp_2_3","cond22",57
58591,"csp_1_1","cond21",59
58599,"csp_1_3","cond22",63
58608,"csp_3_8","cond16",60
58612,"csp_2_1","cond21",60
58637,"csp_5_4","cond16",57
58644,"csp_2_1","cond22",62
58645,"csp_4_5","cond16",60
58651,"csp_6_8","cond16",64
58653,"csp_4_3","cond16",65
58657,"csp_2_1","cond21",64
58658,"csp_5_6","cond16",60
58659,"csp_5_6","cond16",61
58675,"csp_6_8","cond16",60
58678,"csp_6_2","cond16",53
58691,"csp_2_1","cond22",56
58692,"csp_5_4","cond16",60
58697,"csp_5_2","cond16",60
58702,"csp_2_2","cond22",64
58706,"csp_4_6","cond16",60
58714,"csp_1_1","cond21",61
58715,"csp_5_2","cond16",60
58717,"csp_3_7","cond16",65
58718,"csp_4_6","cond16",55
58723,"csp_4_3","cond21",61
58735,"csp_5_2","cond16",59
58744,"csp_3_7","cond16",60
58745,"csp_6_3","cond16",57
58746,"csp_4_6","cond16",63
58748,"csp_5_4","cond16",65
58761,"csp_2_1","cond21",60
58772,"csp_6_7","cond16",57
58778,"csp_6_3","cond16",63
58782,"csp_6_7","cond16",54
58783,"csp_5_2","cond16",60
58786,"csp_4_2","cond16",64
58789,"csp_5_4","cond16",53
58800,"csp_6_3","cond16",57
58808,"csp_4_7","cond16",58
58813,"csp_1_1","cond21",54
58828,"csp_2_2","cond22",60
58829,"csp_5_2","cond16",62
58854,"csp_1_2","cond21",61
58864,"csp_4_8","cond16",60
58881,"csp_6_3","cond16",60
58883,"csp_2_2","cond21",65
58884,"csp_5_6","cond16",58
58886,"csp_6_2","cond16",56
58891,"csp_5_4","cond16",60
58908,"csp_6_4","cond16",62
58915,"csp_2_3","cond22",60
58917,"csp_5_2","cond16",60
58918,"csp_4_3","cond16",65
58925,"csp_2_2","cond21",61
58930,"csp_3_1","cond21",64
58936,"csp_4_3","cond22",60
58940,"csp_5_4","cond16",54
58946,"csp_1_1","cond22",62
58947,"csp_4_2","cond16",60
58952,"csp_5_6","cond16",60
58979,"csp_4_8","cond16",60
58983,"csp_6_8","cond16",60
59001,"csp_4_7","cond16",60
59005,"csp_6_4","cond16",60
59014,"csp_5_2","cond16",60
59017,"csp_6_2","cond16",60
59033,"csp_6_7","cond16",65
59042,"csp_5_2","cond16",65
59044,"csp_3_8","cond16",60
59052,"csp_1_1","cond21",57
59054,"csp_4_7","cond16",60
59067,"csp_2_1","cond22",60
59072,"csp_4_6","cond16",60
59078,"csp_5_2","cond16",55
59091,"csp_3_7","cond16",57
59093,"csp_4_7","cond16",60
59096,"csp_2_2","cond22",60
59098,"csp_5_5","cond16",65
59103,"csp_2_1","cond22",56
59104,"csp_6_7","cond16",57
59110,"csp_2_2","cond21",57
59114,"csp_5_2","cond16",57
59138,"csp_5_2","cond16",65
59145,"csp_5_6","cond16",56
59164,"csp_4_7","cond16",60
59167,"csp_5_2","cond16",60
59169,"csp_6_3","cond16",60
59175,"csp_5_6","cond16",60
59180,"csp_5_2","cond16",57
59190,"csp_5_2","cond16",65
59200,"csp_4_5","cond16",56
59208,"csp_1_1","cond21",63
59222,"csp_4_3","cond16",61
59233,"csp_1_1","cond21",57
59242,"csp_5_4","cond16",60
59247,"csp_6_4","cond16",59
59269,"csp_5_2","cond16",60
59271,"csp_5_2","cond16",60
59285,"csp_6_9","cond16",63
59286,"csp_5_2","cond16",65
59294,"csp_2_2","cond21",56
59304,"csp_6_2","cond16",59
59305,"csp_4_7","cond16",61
59307,"csp_4_2","cond16",60
59325,"csp_2_1","cond21",60
59341,"csp_5_4","cond15",60
59349,"csp_1_1","cond23",59
59356,"csp_6_8","cond16",64
59364,"csp_1_1","cond21",60
59369,"csp_6_3","cond16",60
59384,"csp_6_4","cond15",57
59391,"csp_5_2","cond16",58
59398,"csp_4_8","cond16",60
59404,"csp_5_2","cond16",64
59426,"csp_4_8","cond16",60
59430,"csp_6_3","cond16",65
59443,"csp_1_1","cond21",60
59451,"csp_6_3","cond16",60
59452,"csp_4_2","cond16",60
59454,"csp_4_6","cond16",60
59457,"csp_5_2","cond15",60
59460,"csp_6_8","cond16",60
59486,"csp_6_2","cond16",59
59487,"csp_2_2","cond21",54
59491,"csp_5_2","cond16",64
59492,"csp_6_5","cond16",63
59495,"csp_6_7","cond16",65
59501,"csp_4_6","cond16",56
59502,"csp_4_8","cond16",56
59506,"csp_2_1","cond22",60
59512,"csp_4_3","cond21",51
59517,"csp_4_2","cond16",65
59540,"csp_6_8","cond16",62
59544,"csp_4_6","cond21",60
59551,"csp_6_8","cond16",65
59555,"csp_5_2","cond16",60
