primary_key,EMP_TYPE
65036,"cond16"
65043,"cond16"
65047,"cond16"
65054,"cond16"
65059,"cond16"
65063,"cond16"
65066,"cond16"
65075,"cond16"
65076,"cond16"
65077,"cond16"
65084,"cond16"
65088,"cond16"
65089,"cond15"
65090,"cond22"
65091,"cond16"
65095,"cond21"
65099,"cond15"
65101,"cond16"
65105,"cond16"
65106,"cond16"
65107,"cond16"
65114,"cond16"
65121,"cond15"
65129,"cond16"
65142,"cond16"
65148,"cond16"
65154,"cond21"
65158,"cond16"
65159,"cond16"
65160,"cond16"
65164,"cond16"
65173,"cond16"
65176,"cond15"
65183,"cond16"
65200,"cond16"
65201,"cond16"
65204,"cond16"
65211,"cond16"
65212,"cond16"
65214,"cond16"
65219,"cond16"
65221,"cond16"
65224,"cond16"
65235,"cond16"
65238,"cond16"
65248,"cond16"
65250,"cond16"
65252,"cond16"
65255,"cond16"
65261,"cond16"
65263,"cond16"
65277,"cond16"
65279,"cond16"
65281,"cond16"
65285,"cond16"
65287,"cond16"
65288,"cond16"
65292,"cond16"
65294,"cond11"
65301,"cond16"
65305,"cond22"
65308,"cond16"
65312,"cond16"
65314,"cond15"
65330,"cond22"
65332,"cond16"
65333,"cond16"
65336,"cond16"
65342,"cond16"
65347,"cond16"
65348,"cond16"
65349,"cond21"
65355,"cond16"
65359,"cond13"
65361,"cond16"
65362,"cond16"
65365,"cond16"
65369,"cond16"
65370,"cond15"
65385,"cond16"
65389,"cond16"
65392,"cond16"
65397,"cond16"
65399,"cond21"
65403,"cond16"
65405,"cond16"
65407,"cond16"
65409,"cond12"
65412,"cond16"
65414,"cond16"
65423,"cond15"
65428,"cond16"
65430,"cond16"
65431,"cond22"
65440,"cond16"
65447,"cond16"
65448,"cond16"
65449,"cond15"
65453,"cond16"
65454,"cond22"
65458,"cond16"
65459,"cond16"
65461,"cond16"
65465,"cond16"
65467,"cond16"
65474,"cond16"
65482,"cond21"
65487,"cond16"
65489,"cond16"
65493,"cond16"
65494,"cond16"
65496,"cond16"
65500,"cond16"
65507,"cond22"
65510,"cond16"
65513,"cond16"
65518,"cond16"
65527,"cond16"
65532,"cond16"
65533,"cond16"
65536,"cond16"
65537,"cond14"
65542,"cond16"
65544,"cond22"
65545,"cond16"
65548,"cond16"
65556,"cond16"
65560,"cond21"
65562,"cond16"
65569,"cond16"
65577,"cond16"
65578,"cond16"
65587,"cond21"
65611,"cond16"
65612,"cond16"
65614,"cond16"
65616,"cond16"
65618,"cond21"
65620,"cond16"
65626,"cond16"
65627,"cond16"
65632,"cond16"
65633,"cond16"
65635,"cond11"
65638,"cond16"
65641,"cond15"
65657,"cond15"
65666,"cond16"
65673,"cond16"
65680,"cond12"
65683,"cond16"
65686,"cond16"
65688,"cond16"
65695,"cond12"
65696,"cond16"
65697,"cond16"
65705,"cond16"
65713,"cond16"
65728,"cond16"
65731,"cond15"
65747,"cond16"
65757,"cond15"
65759,"cond15"
65760,"cond16"
65768,"cond16"
65769,"cond16"
65771,"cond15"
65772,"cond16"
65782,"cond21"
65785,"cond16"
65787,"cond16"
65790,"cond16"
65794,"cond16"
65804,"cond16"
65815,"cond21"
65818,"cond15"
65819,"cond16"
65820,"cond21"
65821,"cond16"
65833,"cond16"
65837,"cond16"
65850,"cond14"
65853,"cond16"
65857,"cond16"
65861,"cond21"
65871,"cond16"
65876,"cond21"
65884,"cond16"
65890,"cond16"
65899,"cond16"
65900,"cond16"
65905,"cond16"
65906,"cond21"
65908,"cond16"
65916,"cond16"
65927,"cond21"
65938,"cond21"
65939,"cond16"
65943,"cond16"
65949,"cond16"
65950,"cond22"
65952,"cond22"
65953,"cond16"
65955,"cond12"
65964,"cond16"
65965,"cond16"
65969,"cond16"
65973,"cond16"
65974,"cond16"
65980,"cond16"
65986,"cond16"
65988,"cond16"
65991,"cond16"
65993,"cond16"
65994,"cond16"
65998,"cond16"
65999,"cond21"
66007,"cond16"
66020,"cond16"
66028,"cond16"
66035,"cond16"
66036,"cond16"
66044,"cond14"
66050,"cond16"
66052,"cond21"
66053,"cond16"
66054,"cond21"
66058,"cond15"
66064,"cond16"
66067,"cond22"
66068,"cond16"
66069,"cond22"
66078,"cond16"
66080,"cond22"
66081,"cond16"
66088,"cond16"
66090,"cond16"
66091,"cond16"
66093,"cond16"
66100,"cond16"
66110,"cond16"
66111,"cond11"
66113,"cond16"
66116,"cond21"
66120,"cond16"
66123,"cond23"
66124,"cond16"
66125,"cond16"
66127,"cond16"
66129,"cond16"
66133,"cond16"
66143,"cond16"
66147,"cond16"
66148,"cond16"
66149,"cond16"
66152,"cond16"
66153,"cond16"
66157,"cond16"
66167,"cond16"
66169,"cond16"
66170,"cond15"
66179,"cond15"
66185,"cond16"
66187,"cond21"
66188,"cond16"
66196,"cond16"
66197,"cond16"
66199,"cond15"
66202,"cond16"
66207,"cond16"
66208,"cond12"
66212,"cond15"
66217,"cond16"
66221,"cond16"
66225,"cond16"
66230,"cond15"
66234,"cond16"
66241,"cond21"
66242,"cond16"
66245,"cond16"
66246,"cond16"
66248,"cond22"
66251,"cond16"
66258,"cond16"
66265,"cond16"
66272,"cond21"
66273,"cond16"
66284,"cond15"
66287,"cond16"
66289,"cond15"
66295,"cond16"
66296,"cond15"
66311,"cond16"
66312,"cond16"
66313,"cond21"
66314,"cond16"
66318,"cond16"
66320,"cond16"
66324,"cond16"
66326,"cond16"
66327,"cond22"
66328,"cond16"
66329,"cond16"
66333,"cond16"
66336,"cond15"
66338,"cond16"
66339,"cond16"
66349,"cond16"
66353,"cond16"
66357,"cond15"
66364,"cond11"
66367,"cond22"
66371,"cond21"
66375,"cond15"
66388,"cond16"
66392,"cond21"
66393,"cond21"
66394,"cond16"
66395,"cond16"
66396,"cond16"
66399,"cond16"
66402,"cond21"
66408,"cond16"
66412,"cond16"
66413,"cond16"
66414,"cond16"
66419,"cond16"
66420,"cond16"
66422,"cond16"
66424,"cond21"
66437,"cond16"
66448,"cond16"
66453,"cond16"
66456,"cond22"
66458,"cond16"
66459,"cond16"
66462,"cond16"
66463,"cond21"
66468,"cond16"
66476,"cond16"
66477,"cond16"
66478,"cond16"
66481,"cond16"
66482,"cond16"
66491,"cond15"
66493,"cond16"
66496,"cond16"
66498,"cond16"
66502,"cond15"
66504,"cond16"
66510,"cond16"
66511,"cond16"
66516,"cond16"
66537,"cond16"
66549,"cond16"
66552,"cond16"
66553,"cond16"
66554,"cond16"
66556,"cond22"
66559,"cond22"
66565,"cond16"
66569,"cond22"
66570,"cond16"
66575,"cond16"
66578,"cond16"
66580,"cond21"
66588,"cond16"
66592,"cond14"
66594,"cond16"
66598,"cond16"
66601,"cond16"
66608,"cond22"
66613,"cond16"
66616,"cond16"
66621,"cond21"
66622,"cond16"
66627,"cond16"
66644,"cond16"
66648,"cond22"
66654,"cond16"
66657,"cond21"
66659,"cond16"
66669,"cond15"
66676,"cond16"
66677,"cond16"
66678,"cond16"
66697,"cond16"
66702,"cond15"
66705,"cond16"
66707,"cond16"
66708,"cond16"
66710,"cond16"
66713,"cond16"
66718,"cond16"
66724,"cond22"
66728,"cond16"
66732,"cond15"
66737,"cond16"
66740,"cond16"
66742,"cond16"
66745,"cond16"
66755,"cond16"
66759,"cond16"
66761,"cond16"
66762,"cond15"
66765,"cond16"
66768,"cond16"
66770,"cond13"
66773,"cond22"
66775,"cond16"
66776,"cond22"
66779,"cond15"
66791,"cond16"
66797,"cond16"
66801,"cond15"
66802,"cond16"
66806,"cond16"
66807,"cond15"
66811,"cond16"
66814,"cond16"
66815,"cond16"
66819,"cond21"
66821,"cond16"
66834,"cond15"
66837,"cond16"
66838,"cond16"
66842,"cond16"
66844,"cond21"
66852,"cond16"
66854,"cond21"
66855,"cond16"
66857,"cond16"
66863,"cond16"
66864,"cond16"
66869,"cond16"
66874,"cond15"
66878,"cond16"
66879,"cond15"
66881,"cond16"
66883,"cond16"
66888,"cond16"
66889,"cond15"
66894,"cond16"
66907,"cond12"
66908,"cond16"
66923,"cond16"
66936,"cond16"
66942,"cond15"
66952,"cond16"
66954,"cond16"
66957,"cond16"
66963,"cond16"
66964,"cond16"
66969,"cond12"
66972,"cond21"
66976,"cond16"
66983,"cond16"
66990,"cond16"
66993,"cond16"
66999,"cond16"
67003,"cond21"
67005,"cond16"
67010,"cond16"
67024,"cond15"
67027,"cond21"
67030,"cond13"
67032,"cond11"
67037,"cond16"
67041,"cond16"
67043,"cond16"
67047,"cond16"
67052,"cond16"
67058,"cond16"
67060,"cond16"
67061,"cond16"
67062,"cond15"
67075,"cond16"
67076,"cond16"
67082,"cond16"
67083,"cond15"
67084,"cond16"
67087,"cond16"
67090,"cond16"
67101,"cond15"
67104,"cond16"
67114,"cond16"
67120,"cond16"
67122,"cond16"
67125,"cond16"
67131,"cond16"
67134,"cond16"
67138,"cond16"
67140,"cond15"
67158,"cond16"
67161,"cond16"
67164,"cond16"
67169,"cond16"
67172,"cond16"
67182,"cond16"
67184,"cond21"
67188,"cond22"
67202,"cond16"
67208,"cond16"
67209,"cond16"
67213,"cond12"
67215,"cond16"
67218,"cond16"
67219,"cond16"
67224,"cond16"
67226,"cond16"
67228,"cond16"
67232,"cond16"
67236,"cond16"
67238,"cond22"
67241,"cond16"
67242,"cond16"
67243,"cond16"
67245,"cond16"
67247,"cond16"
67249,"cond21"
67254,"cond16"
67258,"cond22"
67264,"cond16"
67268,"cond16"
67272,"cond15"
67274,"cond21"
67276,"cond16"
67278,"cond22"
67285,"cond16"
67290,"cond16"
67294,"cond16"
67296,"cond16"
67298,"cond16"
67305,"cond22"
67308,"cond16"
67310,"cond16"
67313,"cond16"
67326,"cond15"
67327,"cond21"
67337,"cond15"
67342,"cond15"
67349,"cond16"
67360,"cond16"
67362,"cond15"
67364,"cond15"
67369,"cond15"
67370,"cond22"
67377,"cond16"
67378,"cond16"
67379,"cond21"
67383,"cond16"
67384,"cond15"
67389,"cond16"
67393,"cond16"
67397,"cond16"
67398,"cond16"
67399,"cond16"
67414,"cond16"
67422,"cond16"
67425,"cond15"
67430,"cond16"
67433,"cond16"
67434,"cond16"
67443,"cond16"
67444,"cond16"
67448,"cond21"
67450,"cond16"
67452,"cond16"
67457,"cond16"
67459,"cond16"
67460,"cond16"
67461,"cond16"
67467,"cond16"
67471,"cond15"
67472,"cond16"
67475,"cond16"
67476,"cond16"
67479,"cond21"
67480,"cond16"
67481,"cond16"
67484,"cond15"
67495,"cond22"
67508,"cond16"
67514,"cond16"
67515,"cond16"
67523,"cond16"
67527,"cond15"
67532,"cond16"
67533,"cond16"
67534,"cond16"
67536,"cond16"
67540,"cond16"
67547,"cond16"
67550,"cond16"
67551,"cond16"
67558,"cond16"
67559,"cond16"
67563,"cond22"
67564,"cond16"
67568,"cond16"
67571,"cond16"
67581,"cond16"
67592,"cond16"
67594,"cond16"
67602,"cond16"
67608,"cond16"
67609,"cond16"
67610,"cond16"
67619,"cond16"
67621,"cond16"
67623,"cond16"
67628,"cond16"
67633,"cond16"
67637,"cond16"
67641,"cond16"
67650,"cond14"
67656,"cond16"
67665,"cond16"
67672,"cond16"
67673,"cond15"
67678,"cond16"
67687,"cond16"
67689,"cond16"
67695,"cond16"
67700,"cond16"
67717,"cond16"
67724,"cond16"
67731,"cond16"
67733,"cond16"
67734,"cond15"
67738,"cond16"
67740,"cond15"
67741,"cond16"
67742,"cond16"
67745,"cond16"
67749,"cond16"
67751,"cond16"
67753,"cond16"
67756,"cond16"
67763,"cond16"
67764,"cond14"
67765,"cond16"
67779,"cond16"
67781,"cond16"
67782,"cond16"
67785,"cond16"
67788,"cond16"
67792,"cond11"
67796,"cond16"
67814,"cond16"
67818,"cond21"
67819,"cond16"
67823,"cond16"
67824,"cond16"
67828,"cond16"
67829,"cond16"
67831,"cond21"
67846,"cond16"
67848,"cond16"
67850,"cond21"
67853,"cond15"
67856,"cond16"
67863,"cond22"
67869,"cond16"
67872,"cond11"
67874,"cond16"
67875,"cond16"
67883,"cond22"
67885,"cond21"
67900,"cond16"
67909,"cond16"
67918,"cond16"
67920,"cond12"
67925,"cond16"
67926,"cond15"
67932,"cond16"
67940,"cond16"
67949,"cond22"
67954,"cond16"
67958,"cond16"
67959,"cond16"
67960,"cond15"
67962,"cond21"
67967,"cond21"
67969,"cond16"
67970,"cond16"
67975,"cond16"
67977,"cond16"
67979,"cond22"
67980,"cond16"
67981,"cond16"
67994,"cond21"
67998,"cond16"
68000,"cond16"
68004,"cond16"
68008,"cond16"
68009,"cond16"
68012,"cond16"
68014,"cond21"
68022,"cond16"
68028,"cond16"
68035,"cond16"
68036,"cond16"
68040,"cond16"
68046,"cond16"
68047,"cond16"
68051,"cond13"
68052,"cond16"
68054,"cond15"
68056,"cond16"
68057,"cond16"
68059,"cond16"
68063,"cond11"
68077,"cond16"
68080,"cond16"
68081,"cond22"
68087,"cond16"
68088,"cond16"
68090,"cond16"
68092,"cond15"
68093,"cond16"
68094,"cond22"
68099,"cond21"
68101,"cond16"
68103,"cond16"
68110,"cond16"
68114,"cond16"
68123,"cond16"
68126,"cond16"
68134,"cond16"
68137,"cond16"
68138,"cond16"
68144,"cond16"
68145,"cond16"
68148,"cond16"
68153,"cond16"
68156,"cond21"
68160,"cond22"
68173,"cond16"
68178,"cond16"
68179,"cond16"
68180,"cond16"
68181,"cond16"
68183,"cond11"
68184,"cond21"
68187,"cond16"
68188,"cond16"
68193,"cond21"
68194,"cond15"
68198,"cond15"
68201,"cond16"
68206,"cond16"
68207,"cond16"
68213,"cond16"
68218,"cond16"
68222,"cond16"
68224,"cond12"
68225,"cond16"
68227,"cond16"
68228,"cond11"
68231,"cond16"
68232,"cond16"
68234,"cond22"
68236,"cond16"
68238,"cond16"
68241,"cond16"
68242,"cond16"
68245,"cond16"
68247,"cond16"
68250,"cond16"
68253,"cond15"
68255,"cond16"
68260,"cond12"
68261,"cond11"
68267,"cond12"
68271,"cond16"
68284,"cond21"
68295,"cond16"
68296,"cond16"
68297,"cond16"
68302,"cond16"
68304,"cond16"
68309,"cond16"
68313,"cond16"
68318,"cond16"
68320,"cond14"
68328,"cond16"
68329,"cond16"
68332,"cond15"
68333,"cond22"
68335,"cond15"
68340,"cond11"
68341,"cond16"
68346,"cond16"
68352,"cond15"
68353,"cond16"
68356,"cond16"
68359,"cond16"
68365,"cond16"
68368,"cond16"
68369,"cond21"
68371,"cond21"
68374,"cond16"
68378,"cond16"
68386,"cond16"
68391,"cond16"
68394,"cond16"
68400,"cond16"
68402,"cond16"
68403,"cond16"
68404,"cond12"
68406,"cond16"
68410,"cond15"
68413,"cond13"
68416,"cond16"
68417,"cond21"
68425,"cond16"
68428,"cond11"
68437,"cond16"
68440,"cond16"
68442,"cond16"
68445,"cond11"
68449,"cond15"
68452,"cond12"
68453,"cond16"
68454,"cond16"
68456,"cond16"
68463,"cond21"
68473,"cond16"
68474,"cond16"
68478,"cond15"
68479,"cond16"
68488,"cond15"
68493,"cond16"
68495,"cond22"
68497,"cond16"
68499,"cond16"
68500,"cond16"
68503,"cond16"
68508,"cond16"
68512,"cond16"
68534,"cond15"
68536,"cond16"
68539,"cond15"
68545,"cond16"
68546,"cond16"
68556,"cond21"
68561,"cond16"
68567,"cond16"
68578,"cond15"
68584,"cond16"
68588,"cond16"
68590,"cond16"
68596,"cond16"
68601,"cond16"
68614,"cond22"
68630,"cond16"
68631,"cond21"
68636,"cond16"
68640,"cond21"
68642,"cond16"
68645,"cond16"
68646,"cond16"
68657,"cond16"
68659,"cond16"
68667,"cond16"
68669,"cond16"
68673,"cond15"
68682,"cond16"
68690,"cond15"
68693,"cond16"
68697,"cond16"
68703,"cond13"
68704,"cond16"
68710,"cond16"
68716,"cond22"
68718,"cond16"
68720,"cond16"
68724,"cond16"
68726,"cond21"
68731,"cond16"
68740,"cond21"
68741,"cond16"
68744,"cond16"
68746,"cond16"
68747,"cond16"
68753,"cond16"
68763,"cond16"
68767,"cond15"
68770,"cond16"
68771,"cond16"
68772,"cond16"
68776,"cond16"
68778,"cond16"
68787,"cond16"
68794,"cond16"
68800,"cond22"
68807,"cond12"
68809,"cond16"
68812,"cond16"
68816,"cond16"
68817,"cond16"
68818,"cond16"
68821,"cond16"
68822,"cond16"
68823,"cond16"
68835,"cond16"
68852,"cond15"
68863,"cond16"
68867,"cond15"
68871,"cond16"
68880,"cond16"
68885,"cond16"
68888,"cond22"
68894,"cond16"
68904,"cond16"
68908,"cond16"
68918,"cond16"
68926,"cond16"
68928,"cond22"
68931,"cond16"
68932,"cond16"
68936,"cond16"
68937,"cond16"
68939,"cond16"
68941,"cond11"
68943,"cond16"
68945,"cond16"
68947,"cond22"
68948,"cond16"
68950,"cond21"
68955,"cond16"
68961,"cond16"
68967,"cond16"
68969,"cond16"
68973,"cond16"
68974,"cond11"
68979,"cond22"
68983,"cond21"
68989,"cond16"
68991,"cond15"
68992,"cond16"
68994,"cond21"
68998,"cond16"
69006,"cond22"
69008,"cond16"
69009,"cond16"
69010,"cond16"
69022,"cond15"
69026,"cond16"
69030,"cond16"
69033,"cond16"
69034,"cond15"
69036,"cond12"
69038,"cond16"
69040,"cond21"
69042,"cond16"
69043,"cond12"
69049,"cond21"
69051,"cond21"
69055,"cond13"
69056,"cond22"
69059,"cond16"
69063,"cond16"
69078,"cond16"
69087,"cond16"
69090,"cond16"
69093,"cond16"
69094,"cond15"
69096,"cond22"
69098,"cond16"
69101,"cond16"
69110,"cond16"
69112,"cond16"
69122,"cond16"
69129,"cond16"
69133,"cond16"
69147,"cond16"
69153,"cond16"
69161,"cond16"
69162,"cond11"
69164,"cond16"
69165,"cond16"
69166,"cond16"
69167,"cond21"
69169,"cond16"
69170,"cond16"
69194,"cond15"
69196,"cond16"
69197,"cond16"
69203,"cond21"
69204,"cond12"
69210,"cond22"
69213,"cond16"
69216,"cond16"
69222,"cond22"
69230,"cond12"
69231,"cond16"
69232,"cond16"
69235,"cond16"
69236,"cond16"
69237,"cond16"
69239,"cond16"
69242,"cond16"
69247,"cond16"
69248,"cond16"
69259,"cond21"
69264,"cond16"
69265,"cond16"
69273,"cond16"
69278,"cond21"
69280,"cond16"
69290,"cond16"
69292,"cond16"
69295,"cond16"
69296,"cond16"
69323,"cond22"
69325,"cond12"
69331,"cond16"
69339,"cond21"
69343,"cond16"
69354,"cond16"
69357,"cond16"
69360,"cond16"
69364,"cond16"
69365,"cond16"
69368,"cond22"
69370,"cond16"
69379,"cond12"
69382,"cond16"
69383,"cond16"
69384,"cond16"
69385,"cond16"
69387,"cond16"
69389,"cond16"
69393,"cond16"
69394,"cond16"
69401,"cond16"
69403,"cond16"
69405,"cond16"
69415,"cond16"
69416,"cond15"
69418,"cond16"
69420,"cond16"
69421,"cond16"
69424,"cond16"
69438,"cond13"
69445,"cond16"
69447,"cond16"
69452,"cond16"
69453,"cond16"
69458,"cond16"
69461,"cond16"
69464,"cond16"
69466,"cond16"
69468,"cond16"
69469,"cond16"
69476,"cond16"
69480,"cond16"
69483,"cond16"
69488,"cond16"
69492,"cond16"
69496,"cond16"
69499,"cond16"
69500,"cond16"
69504,"cond16"
69507,"cond15"
69510,"cond16"
69511,"cond16"
69512,"cond16"
69513,"cond16"
69518,"cond22"
69523,"cond21"
69527,"cond16"
69529,"cond15"
69531,"cond16"
69532,"cond16"
69536,"cond16"
69543,"cond16"
69546,"cond16"
69548,"cond16"
69550,"cond15"
69553,"cond16"
69559,"cond16"
69561,"cond12"
69565,"cond16"
69569,"cond16"
69570,"cond16"
69577,"cond16"
69579,"cond15"
69580,"cond22"
69581,"cond16"
69583,"cond16"
69584,"cond16"
69585,"cond16"
69587,"cond16"
69588,"cond16"
69591,"cond12"
69597,"cond16"
69600,"cond16"
69607,"cond16"
69608,"cond16"
69615,"cond16"
69622,"cond16"
69623,"cond16"
69627,"cond11"
69628,"cond16"
69632,"cond16"
69641,"cond16"
69643,"cond16"
69648,"cond21"
69650,"cond21"
69652,"cond16"
69659,"cond16"
69669,"cond16"
69670,"cond16"
69678,"cond16"
69688,"cond12"
69689,"cond15"
69690,"cond16"
69692,"cond16"
69693,"cond16"
69701,"cond15"
69703,"cond16"
69706,"cond16"
69715,"cond16"
69718,"cond16"
69719,"cond16"
69735,"cond16"
69742,"cond16"
69745,"cond15"
69750,"cond16"
69757,"cond16"
69759,"cond15"
69760,"cond11"
69765,"cond15"
69770,"cond16"
69771,"cond15"
69775,"cond16"
69778,"cond16"
69783,"cond16"
69784,"cond15"
69786,"cond16"
69788,"cond16"
69795,"cond15"
69800,"cond16"
69810,"cond16"
69812,"cond21"
69813,"cond16"
69815,"cond16"
69828,"cond16"
69830,"cond16"
69831,"cond15"
69838,"cond16"
69852,"cond11"
69854,"cond16"
69858,"cond16"
69859,"cond16"
69876,"cond16"
69878,"cond12"
69879,"cond11"
69880,"cond16"
69884,"cond16"
69885,"cond12"
69886,"cond15"
69887,"cond16"
69890,"cond12"
69893,"cond16"
69898,"cond16"
69901,"cond15"
69902,"cond16"
69906,"cond16"
69908,"cond16"
69910,"cond16"
69911,"cond16"
69912,"cond22"
69914,"cond16"
69921,"cond16"
69923,"cond22"
69932,"cond16"
69933,"cond16"
69934,"cond16"
69935,"cond16"
69944,"cond16"
69946,"cond16"
69948,"cond16"
69954,"cond16"
69956,"cond16"
69960,"cond16"
69962,"cond16"
69969,"cond16"
69971,"cond16"
69975,"cond16"
69983,"cond16"
69988,"cond16"
69990,"cond16"
69991,"cond16"
69995,"cond16"
69997,"cond21"
70003,"cond16"
70005,"cond16"
70017,"cond16"
70043,"cond16"
70049,"cond16"
70050,"cond16"
70053,"cond16"
70055,"cond21"
70056,"cond15"
70061,"cond16"
70062,"cond16"
70064,"cond15"
70074,"cond16"
70077,"cond16"
70081,"cond16"
70082,"cond16"
70084,"cond16"
70085,"cond16"
70088,"cond16"
70093,"cond16"
70094,"cond16"
70095,"cond15"
70096,"cond16"
70098,"cond16"
70101,"cond16"
70105,"cond16"
70107,"cond16"
70110,"cond21"
70111,"cond16"
70114,"cond16"
70123,"cond16"
70124,"cond16"
70125,"cond16"
70126,"cond16"
70128,"cond15"
70130,"cond16"
70137,"cond16"
70138,"cond16"
70157,"cond15"
70159,"cond16"
70163,"cond16"
70165,"cond16"
70166,"cond16"
70167,"cond15"
70170,"cond16"
70171,"cond21"
70174,"cond15"
70179,"cond16"
70186,"cond16"
70189,"cond16"
70190,"cond16"
70195,"cond16"
70197,"cond16"
70202,"cond16"
70204,"cond16"
70207,"cond21"
70208,"cond16"
70211,"cond16"
70218,"cond16"
70221,"cond15"
70224,"cond16"
70231,"cond16"
70232,"cond22"
70234,"cond16"
70246,"cond16"
70249,"cond16"
70250,"cond16"
70251,"cond16"
70254,"cond16"
70258,"cond16"
70261,"cond22"
70264,"cond21"
70265,"cond16"
70268,"cond13"
70270,"cond22"
70271,"cond15"
70272,"cond15"
70281,"cond16"
70288,"cond16"
70290,"cond16"
70291,"cond16"
70294,"cond16"
70295,"cond16"
70299,"cond16"
70310,"cond16"
70314,"cond16"
70318,"cond16"
70319,"cond16"
70322,"cond16"
70335,"cond16"
70339,"cond16"
70343,"cond16"
70345,"cond21"
70347,"cond16"
70351,"cond16"
70352,"cond16"
70353,"cond16"
70356,"cond16"
70358,"cond16"
70365,"cond16"
70369,"cond22"
70373,"cond21"
70374,"cond16"
70377,"cond15"
70379,"cond16"
70381,"cond16"
70382,"cond16"
70384,"cond21"
70390,"cond16"
70392,"cond16"
70393,"cond16"
70394,"cond16"
70397,"cond16"
70398,"cond16"
70410,"cond15"
70417,"cond16"
70421,"cond16"
70424,"cond16"
70428,"cond16"
70430,"cond16"
70431,"cond16"
70435,"cond16"
70439,"cond16"
70446,"cond16"
70453,"cond16"
70457,"cond21"
70459,"cond21"
70464,"cond16"
70465,"cond22"
70466,"cond16"
70470,"cond22"
70477,"cond12"
70479,"cond21"
70481,"cond16"
70486,"cond22"
70497,"cond11"
70500,"cond16"
70501,"cond16"
70506,"cond11"
70507,"cond16"
70508,"cond12"
70517,"cond16"
70521,"cond21"
70522,"cond21"
70525,"cond16"
70529,"cond22"
70531,"cond16"
70532,"cond16"
70538,"cond16"
70543,"cond16"
70546,"cond16"
70549,"cond16"
70550,"cond16"
70551,"cond16"
70553,"cond16"
70556,"cond16"
70558,"cond16"
70562,"cond16"
70563,"cond16"
70572,"cond16"
70574,"cond16"
70575,"cond16"
70576,"cond16"
70583,"cond16"
70585,"cond16"
70586,"cond15"
70595,"cond16"
70602,"cond21"
70604,"cond22"
70607,"cond16"
70609,"cond16"
70611,"cond16"
70612,"cond16"
70615,"cond16"
70616,"cond21"
70618,"cond16"
70620,"cond22"
70621,"cond16"
70622,"cond16"
70625,"cond16"
70626,"cond16"
70632,"cond16"
70636,"cond16"
70643,"cond16"
70647,"cond16"
70651,"cond16"
70652,"cond15"
70655,"cond16"
70665,"cond15"
70668,"cond16"
70675,"cond15"
70689,"cond16"
70690,"cond16"
70692,"cond16"
70694,"cond21"
70697,"cond16"
70698,"cond21"
70709,"cond16"
70713,"cond16"
70717,"cond16"
70724,"cond16"
70725,"cond16"
70727,"cond16"
70732,"cond16"
70744,"cond16"
70746,"cond16"
70752,"cond16"
70754,"cond16"
70773,"cond16"
70777,"cond16"
70779,"cond16"
70783,"cond16"
70786,"cond21"
70789,"cond21"
70796,"cond16"
70798,"cond15"
70802,"cond16"
70807,"cond16"
70808,"cond16"
70815,"cond16"
70820,"cond16"
70825,"cond22"
70828,"cond16"
70829,"cond16"
70831,"cond16"
70833,"cond21"
70836,"cond16"
70838,"cond16"
70840,"cond16"
70843,"cond16"
70844,"cond16"
70846,"cond12"
70847,"cond15"
70849,"cond16"
70855,"cond15"
70857,"cond16"
70859,"cond16"
70860,"cond21"
70863,"cond16"
70868,"cond16"
70870,"cond16"
70871,"cond16"
70882,"cond22"
70886,"cond16"
70887,"cond16"
70890,"cond16"
70894,"cond16"
